53479,0x0100,19 10
53514,0x0100,19 14
53550,0x0100,18 F8
53575,0x0031,00 01
53585,0x0100,18 98
53621,0x0100,17 E4
53656,0x0100,15 E4
53691,0x0100,13 1C
53725,0x0100,11 2C
53741,0x0070,00 12
0012
53760,0x0100,0E D0
53776,0x0070,00 13
0013
53781,0x0001,00 01
53796,0x0100,0C D4
53810,0x0070,00 14
0014
53831,0x0100,0A EC
53846,0x0070,00 15
0015
53851,0x0001,00 02
53867,0x0100,07 54
53881,0x0070,00 17
0017
53886,0x0001,00 03
53902,0x0100,06 94
53957,0x0001,00 02
54037,0x0064,00 00
54042,0x0100,00 00
61745,0x0031,00 02
61955,0x0031,00 00
63728,0x0009,00 87
63763,0x0009,00 86
64009,0x0009,00 87
64079,0x0009,00 86
64184,0x0009,00 87
64256,0x0009,00 86
64290,0x0009,00 87
64359,0x0009,00 86
64430,0x0009,00 87
64501,0x0009,00 86
64571,0x0009,00 87
64640,0x0009,00 86
64675,0x0009,00 87
64886,0x0009,00 86
64921,0x0009,00 87
68044,0x0100,03 2C
68219,0x0100,05 E0
68255,0x0100,05 D8
68290,0x0100,05 F8
68326,0x0100,05 A8
68345,0x0001,00 03
68361,0x0100,05 9C
68396,0x0100,05 C8
68416,0x0001,00 02
68430,0x0100,06 0C
68465,0x0100,07 30
68496,0x0064,00 FF
68501,0x0100,09 84
68536,0x0100,10 78
68572,0x0100,15 48
68608,0x0100,1C 48
68642,0x0100,1F A8
68676,0x0100,21 08
68711,0x0100,21 1C
68747,0x0100,20 C8
68782,0x0100,20 20
68817,0x0100,1F FC
68853,0x0100,1F F4
68888,0x0100,1F 88
68922,0x0100,1F 24
68957,0x0100,1E FC
69028,0x0100,1F 0C
69063,0x0100,1E 6C
69099,0x0100,1E 34
69113,0x0070,00 16
0016
69134,0x0100,1F 08
69168,0x0100,1F 20
69203,0x0100,1E A8
69238,0x0100,1F 2C
69274,0x0100,1F D8
69309,0x0100,1F D0
69345,0x0100,1F B4
69380,0x0100,1F 8C
69395,0x0070,00 15
0015
69415,0x0100,1F 84
69449,0x0100,1F 8C
69480,0x0064,00 00
69520,0x0100,1F 64
69555,0x0100,1E B8
69591,0x0100,1E 8C
69626,0x0100,1E 9C
69661,0x0100,1E CC
69695,0x0100,1E C4
69716,0x0001,00 01
69730,0x0100,1E 30
69751,0x0001,00 02
69766,0x0100,1D D0
69801,0x0100,1E 74
69836,0x0100,1E 10
69851,0x0070,00 14
0014
69856,0x0001,00 01
69872,0x0100,1D 14
69907,0x0100,1D 54
69941,0x0100,1D BC
69971,0x0064,00 FF
69976,0x0100,1D 90
70011,0x0100,1D 44
70047,0x0100,1C FC
70082,0x0100,1C C4
70118,0x0100,1C D0
70168,0x0070,00 13
0013
70188,0x0100,1C CC
70222,0x0100,1C B0
70257,0x0100,1C 8C
70293,0x0100,1C 94
70328,0x0100,1C A8
70364,0x0100,1C 5C
70400,0x0100,1C 08
70434,0x0100,1B DC
70468,0x0100,1B B4
70503,0x0100,1B E4
70539,0x0100,1C 10
70574,0x0100,1C 50
70593,0x0001,00 00
70609,0x0100,1C 6C
70624,0x0070,00 12
0012
70645,0x0100,1C 1C
70680,0x0100,1C 04
70700,0x0001,00 01
70714,0x0100,1C 18
70735,0x0001,00 00
70784,0x0100,1B F8
70820,0x0100,1B D4
70855,0x0100,1B B8
70891,0x0100,1B 38
70905,0x0070,00 11
0011
70926,0x0100,1A AC
70960,0x0100,1A 94
70990,0x0064,00 00
70995,0x0100,1A B4
71030,0x0100,1A C0
71066,0x0100,1A BC
71101,0x0100,1A A0
71137,0x0100,1A 80
71172,0x0100,1A 64
71207,0x0100,1A 50
71222,0x0070,00 10
0010
71241,0x0100,1A 44
71276,0x0100,1A 3C
71312,0x0100,1A 48
71347,0x0100,1A 5C
71383,0x0100,1A 84
71418,0x0100,1A AC
71453,0x0100,1A A8
71482,0x0064,00 FF
71487,0x0100,1A 84
71522,0x0100,1A 44
71558,0x0100,1A 04
71593,0x0100,19 E0
71628,0x0100,1A 00
71664,0x0100,19 E4
71699,0x0100,19 54
71733,0x0100,19 14
71768,0x0100,19 10
71803,0x0100,18 F4
71839,0x0100,18 88
71874,0x0100,18 34
71910,0x0100,18 D0
71945,0x0100,19 84
71980,0x0100,19 C4
72014,0x0100,1A 00
72049,0x0100,1A 34
72085,0x0100,1A 60
72120,0x0100,1A 1C
72156,0x0100,19 CC
72192,0x0100,19 BC
73720,0x0100,19 FC
73756,0x0100,19 F4
73792,0x0100,19 D4
73827,0x0100,19 AC
73862,0x0100,19 88
73897,0x0100,19 4C
73931,0x0100,19 80
73967,0x0100,19 E8
73998,0x0064,00 00
74002,0x0100,19 F4
74038,0x0100,1A 0C
74063,0x0031,00 01
74073,0x0100,1A 20
74108,0x0100,1A 30
74143,0x0100,1A 3C
74177,0x0100,1A 60
74213,0x0100,19 F0
74248,0x0100,18 E8
74284,0x0100,18 B0
74319,0x0100,19 50
74354,0x0100,19 B0
74389,0x0100,19 D0
74424,0x0100,19 F8
74459,0x0100,1A 54
74490,0x0064,00 FF
74494,0x0100,1A 70
74530,0x0100,19 F4
74565,0x0100,19 90
74600,0x0100,19 30
74635,0x0100,18 E8
74670,0x0100,19 60
74704,0x0100,19 F0
74740,0x0100,19 BC
74775,0x0100,19 80
74811,0x0100,19 90
74846,0x0100,19 AC
74881,0x0100,19 C0
74916,0x0100,19 E4
74950,0x0100,19 A4
74986,0x0100,19 34
75021,0x0100,19 54
75057,0x0100,19 A4
75092,0x0100,19 E0
75127,0x0100,1A 40
75162,0x0100,1A 54
75197,0x0100,1A 3C
75232,0x0100,1A 28
75267,0x0100,1A 18
75303,0x0100,19 F0
75338,0x0100,19 90
75373,0x0100,19 7C
75408,0x0100,19 D4
75443,0x0100,19 DC
75472,0x0064,00 00
75478,0x0100,19 48
75513,0x0100,18 F8
75549,0x0100,19 A4
75584,0x0100,1A 1C
75619,0x0100,19 C0
75654,0x0100,19 78
75689,0x0100,19 E4
75723,0x0100,1A 48
75759,0x0100,19 C8
75794,0x0100,19 40
75830,0x0100,19 E0
75839,0x0076,00 D3
75865,0x0100,1A C4
75875,0x0076,00 E2
75879,0x0070,00 16
0016
75884,0x0001,00 02
75900,0x0100,1A 48
75910,0x0076,00 EB
75915,0x0070,00 19
0019
75919,0x0001,00 03
75935,0x0100,19 9C
75945,0x0076,00 F6
75950,0x0070,00 1B
001B
75955,0x0001,00 04
75964,0x0064,00 FF
75969,0x0100,1A 84
75980,0x0076,00 FC
75985,0x0070,00 1D
001D
75991,0x0001,00 05
76005,0x0100,1C 0C
76016,0x0076,00 FB
76021,0x0070,00 1C
001C
76026,0x0001,00 04
76040,0x0100,1D 30
76050,0x0076,00 F8
76056,0x0070,00 1B
001B
76061,0x0001,00 05
76076,0x0100,1F 44
76096,0x0001,00 04
76111,0x0100,20 BC
76146,0x0100,22 68
76156,0x0076,00 F5
76181,0x0100,23 A8
76191,0x0076,00 F4
77720,0x0076,00 CD
77726,0x0070,00 10
0010
77731,0x0001,00 00
77746,0x0100,20 90
77782,0x0100,1F 90
77816,0x0100,1D 30
77851,0x0100,1B 60
77867,0x0070,00 0F
000F
77886,0x0100,1A 5C
77920,0x0100,19 8C
77955,0x0100,18 6C
77991,0x0100,17 68
78026,0x0100,17 AC
78061,0x0100,18 7C
78096,0x0100,19 20
78131,0x0100,19 40
78146,0x0070,00 10
0010
78166,0x0100,19 84
78201,0x0100,19 F8
78252,0x0070,00 0F
000F
78272,0x0100,19 A8
78307,0x0100,19 6C
78342,0x0100,19 2C
78357,0x0070,00 10
0010
78377,0x0100,19 18
78387,0x0076,00 DD
78392,0x0070,00 16
0016
78411,0x0100,19 68
78423,0x0076,00 ED
78428,0x0070,00 19
0019
78433,0x0001,00 03
78447,0x0100,19 AC
78458,0x0076,00 FD
78464,0x0070,00 1E
001E
78468,0x0001,00 04
78478,0x0064,00 00
78482,0x0100,1A 48
78492,0x0076,01 0C
78498,0x0070,00 21
0021
78503,0x0001,00 06
78518,0x0100,1A E4
78527,0x0076,01 0E
78532,0x0070,00 22
0022
78538,0x0001,00 07
78553,0x0100,1C F0
78563,0x0076,01 0D
78588,0x0100,1F 08
78623,0x0100,22 88
78633,0x0076,01 0C
78638,0x0070,00 21
0021
78657,0x0100,24 78
78668,0x0076,01 0B
78693,0x0100,27 7C
78709,0x0070,00 20
0020
78728,0x0100,29 D0
78738,0x0076,01 0A
78764,0x0100,2C 54
78773,0x0076,01 09
78784,0x0001,00 06
78799,0x0100,2E 34
78808,0x0076,01 06
78813,0x0070,00 1F
001F
78834,0x0100,30 14
78844,0x0076,01 04
78853,0x0001,00 05
78869,0x0100,31 08
78879,0x0076,00 FD
78884,0x0070,00 1D
001D
78904,0x0100,32 40
78914,0x0076,00 EB
78919,0x0070,00 19
0019
78924,0x0001,00 03
78939,0x0100,33 44
78950,0x0076,00 CD
78955,0x0070,00 10
0010
78960,0x0001,00 00
78970,0x0064,00 FF
78974,0x0100,33 D0
79010,0x0100,32 F4
79045,0x0100,30 DC
79080,0x0100,2F 5C
79115,0x0100,2D 6C
79150,0x0100,2B 98
79184,0x0100,2A 24
79220,0x0100,28 C0
79255,0x0100,27 74
79291,0x0100,25 88
79326,0x0100,24 30
79361,0x0100,22 C4
79396,0x0100,21 EC
79430,0x0100,20 EC
79466,0x0100,1F E4
79501,0x0100,1D 80
79537,0x0100,1B D0
79546,0x0076,00 D0
79551,0x0070,00 0F
000F
79572,0x0100,1A 04
79581,0x0076,00 EC
79586,0x0070,00 19
0019
79591,0x0001,00 02
79607,0x0100,18 D4
79617,0x0076,00 FF
79622,0x0070,00 1E
001E
79626,0x0001,00 04
79642,0x0100,17 F4
79652,0x0076,01 1C
79657,0x0070,00 26
0026
79662,0x0001,00 08
79677,0x0100,17 14
79687,0x0076,01 2C
79692,0x0070,00 2D
002D
79697,0x0001,00 0B
79712,0x0100,18 84
79723,0x0076,01 2D
79733,0x0001,00 0C
79747,0x0100,1A B4
79768,0x0001,00 0B
79783,0x0100,1F F4
79792,0x0076,01 2A
79797,0x0070,00 2C
002C
79818,0x0100,24 BC
79823,0x0009,00 88
79827,0x0076,01 26
79832,0x0070,00 2B
002B
79853,0x0100,29 68
79858,0x0009,00 87
79863,0x0076,01 25
79867,0x0070,00 2A
002A
79872,0x0001,00 0A
79888,0x0100,2D 08
79898,0x0076,01 24
79923,0x0100,31 5C
79933,0x0076,01 1C
79938,0x0070,00 27
0027
79943,0x0001,00 09
79958,0x0100,33 EC
79969,0x0076,01 03
79974,0x0070,00 1E
001E
79979,0x0001,00 06
79988,0x0064,00 00
79993,0x0100,36 8C
80004,0x0076,00 DE
80009,0x0070,00 17
0017
80014,0x0001,00 02
80029,0x0100,37 94
80038,0x0076,00 CD
80044,0x0070,00 10
0010
80049,0x0001,00 00
80064,0x0100,37 98
80099,0x0100,35 34
80134,0x0100,33 14
80169,0x0100,31 00
80203,0x0100,2F 74
80239,0x0100,2D 34
80244,0x0009,00 88
80274,0x0100,2B 98
80279,0x0009,00 87
80310,0x0100,29 D0
80345,0x0100,29 08
80350,0x0009,00 88
80380,0x0100,26 E0
80385,0x0009,00 87
80415,0x0100,25 A8
80420,0x0009,00 88
80449,0x0100,24 74
80455,0x0009,00 87
80480,0x0064,00 FF
80485,0x0100,23 7C
80520,0x0100,22 54
80525,0x0009,00 88
80556,0x0100,21 80
80570,0x0070,00 0F
000F
80591,0x0100,1F D0
80626,0x0100,1E 64
80661,0x0100,1C 80
80696,0x0100,1B 04
80731,0x0100,19 2C
80766,0x0100,17 B0
80802,0x0100,17 E0
80837,0x0100,18 2C
80846,0x0076,00 D2
80872,0x0100,18 90
80882,0x0076,00 EE
80886,0x0070,00 18
0018
80891,0x0001,00 02
80907,0x0100,18 EC
80917,0x0076,01 02
80922,0x0070,00 1E
001E
80926,0x0001,00 04
80942,0x0100,19 18
80952,0x0076,01 08
80957,0x0070,00 20
0020
80962,0x0001,00 06
80976,0x0100,19 30
80988,0x0076,01 0D
80993,0x0070,00 22
0022
81012,0x0100,1B 04
81024,0x0076,01 17
81028,0x0070,00 24
0024
81033,0x0001,00 08
81047,0x0100,1E 54
81057,0x0076,01 19
81063,0x0070,00 25
0025
81083,0x0100,21 6C
81118,0x0100,23 B4
81128,0x0076,01 17
81153,0x0100,26 E8
81163,0x0076,01 15
81168,0x0070,00 24
0024
81188,0x0100,2A 20
81198,0x0076,01 13
81222,0x0100,2C 84
81233,0x0076,01 11
81239,0x0070,00 22
0022
81244,0x0001,00 07
81258,0x0100,2F B0
81269,0x0076,01 0E
81294,0x0100,31 BC
81329,0x0100,33 C8
81338,0x0076,01 0F
81364,0x0100,35 1C
81374,0x0076,01 11
81378,0x0070,00 23
0023
81399,0x0100,36 C0
81434,0x0100,37 F4
81444,0x0076,01 14
81449,0x0070,00 24
0024
81463,0x0064,00 00
81469,0x0100,39 B8
81504,0x0100,3B 18
81515,0x0076,01 15
81539,0x0100,3C E8
81575,0x0100,3E 10
81610,0x0100,3F 9C
81645,0x0100,40 E4
81655,0x0076,01 13
81680,0x0100,42 70
81690,0x0076,01 12
81695,0x0070,00 23
0023
81715,0x0100,43 80
81750,0x0100,44 B8
81761,0x0076,01 10
81766,0x0070,00 22
0022
81785,0x0100,45 98
81796,0x0076,01 07
81801,0x0070,00 20
0020
81820,0x0100,46 90
81830,0x0076,00 EC
81836,0x0070,00 1A
001A
81841,0x0001,00 04
81856,0x0100,46 E4
81865,0x0076,00 CD
81870,0x0070,00 10
0010
81876,0x0001,00 00
81891,0x0100,45 2C
81926,0x0100,42 48
81961,0x0100,3D E8
81990,0x0064,00 FF
81995,0x0100,3A F0
82031,0x0100,37 98
82066,0x0100,36 54
82102,0x0100,33 80
82137,0x0100,32 64
82172,0x0100,30 CC
82207,0x0100,2E 54
82241,0x0100,2C C8
82277,0x0100,2A 84
82312,0x0100,28 B4
82348,0x0100,27 0C
82383,0x0100,25 5C
82418,0x0100,23 08
82453,0x0100,21 30
82468,0x0070,00 0F
000F
82488,0x0100,1F A8
82523,0x0100,1E C8
82558,0x0100,1C E4
82594,0x0100,1B 34
82629,0x0100,19 A8
82664,0x0100,18 7C
82699,0x0100,18 0C
82734,0x0100,18 38
82768,0x0100,18 28
82804,0x0100,17 E8
82839,0x0100,17 EC
82875,0x0100,18 A8
82910,0x0100,19 A0
82974,0x0064,00 00
82980,0x0100,19 9C
83014,0x0100,19 94
83050,0x0100,19 8C
83085,0x0100,19 68
83121,0x0100,19 28
83156,0x0100,19 30
83191,0x0100,19 3C
83226,0x0100,19 48
83261,0x0100,19 54
83296,0x0100,18 E0
83331,0x0100,18 58
83402,0x0100,18 EC
83437,0x0100,19 68
83467,0x0064,00 FF
83472,0x0100,19 64
83507,0x0100,19 58
83542,0x0100,19 48
83577,0x0100,19 3C
83613,0x0100,19 60
83648,0x0100,19 9C
83683,0x0100,19 88
83718,0x0100,19 70
83753,0x0100,19 78
83787,0x0100,19 80
83823,0x0100,19 28
83858,0x0100,18 9C
83894,0x0100,18 A4
83929,0x0100,18 E0
83964,0x0100,19 0C
83999,0x0100,19 54
84033,0x0100,19 64
84069,0x0100,19 1C
84104,0x0100,18 E8
84140,0x0100,18 D4
84175,0x0100,18 E4
84210,0x0100,19 34
84245,0x0100,19 90
84280,0x0100,19 54
84315,0x0100,18 F8
84350,0x0100,19 14
84386,0x0100,19 40
84421,0x0100,19 1C
84456,0x0100,18 E4
84486,0x0064,00 00
84491,0x0100,18 F8
84526,0x0100,19 34
84560,0x0100,19 5C
84596,0x0100,19 84
84631,0x0100,19 7C
84667,0x0100,19 3C
84702,0x0100,19 38
84737,0x0100,19 A4
84772,0x0100,19 E4
84806,0x0100,1A 00
84842,0x0100,19 F0
84877,0x0100,19 5C
84913,0x0100,18 F8
84948,0x0100,19 7C
84978,0x0064,00 FF
84983,0x0100,19 F0
85018,0x0100,19 D4
85053,0x0100,19 B4
85088,0x0100,19 68
85123,0x0100,19 20
85159,0x0100,19 34
85194,0x0100,19 68
85229,0x0100,19 4C
85264,0x0100,19 0C
85299,0x0100,19 14
85334,0x0100,19 3C
85369,0x0100,19 38
85405,0x0100,19 08
85440,0x0100,18 FC
85475,0x0100,19 18
85510,0x0100,19 1C
85545,0x0100,18 EC
85579,0x0100,18 D0
85615,0x0100,19 4C
85650,0x0100,19 B0
85686,0x0100,19 80
85721,0x0100,19 58
85756,0x0100,19 8C
85791,0x0100,19 C4
85825,0x0100,19 98
85861,0x0100,19 60
85896,0x0100,19 68
85932,0x0100,19 7C
85962,0x0064,00 00
85967,0x0100,19 98
86002,0x0100,19 BC
86037,0x0100,19 C4
86072,0x0100,19 AC
86107,0x0100,19 60
86142,0x0100,18 DC
86178,0x0100,18 E4
86213,0x0100,19 88
86248,0x0100,19 C8
86283,0x0100,19 A8
86317,0x0100,19 8C
86352,0x0100,19 68
86388,0x0100,19 5C
86423,0x0100,19 D8
86454,0x0064,00 FF
86459,0x0100,1A 2C
86494,0x0100,19 EC
86529,0x0100,19 B4
86564,0x0100,19 64
86569,0x0009,00 89
86598,0x0100,19 0C
86604,0x0009,00 88
86634,0x0100,19 38
86669,0x0100,19 70
86705,0x0100,19 5C
86709,0x0009,00 89
86740,0x0100,19 38
86775,0x0100,19 64
86810,0x0100,19 B8
86845,0x0100,19 74
86880,0x0100,18 F4
86886,0x0009,00 88
86915,0x0100,18 D4
86951,0x0100,19 48
86955,0x0009,00 89
86986,0x0100,19 BC
87021,0x0100,19 DC
87056,0x0100,19 D0
87080,0x0031,00 00
87091,0x0100,19 60
87126,0x0100,19 00
87152,0x0031,00 02
87161,0x0100,19 84
87197,0x0100,19 C4
87232,0x0100,19 4C
87257,0x0031,00 00
87267,0x0100,18 F0
87302,0x0100,19 84
87337,0x0100,1A 14
87371,0x0100,19 DC
87407,0x0100,19 98
87442,0x0100,19 38
87473,0x0064,00 00
87478,0x0100,18 DC
87513,0x0100,19 44
87548,0x0100,19 DC
87583,0x0100,19 D0
87617,0x0100,19 78
87653,0x0100,19 38
87688,0x0100,19 20
87724,0x0100,19 24
87759,0x0100,19 50
87794,0x0100,19 70
87829,0x0100,19 5C
87864,0x0100,19 28
87899,0x0100,18 E0
87934,0x0100,18 78
87965,0x0064,00 FF
87970,0x0100,18 C0
88005,0x0100,19 34
88040,0x0100,19 4C
88075,0x0100,19 7C
88110,0x0100,19 78
88180,0x0100,19 50
89725,0x0070,00 10
0010
89746,0x0100,19 B0
89782,0x0100,19 74
89816,0x0100,19 9C
89851,0x0100,19 BC
89886,0x0100,19 B8
89958,0x0100,19 CC
89993,0x0100,19 D8
90028,0x0100,19 CC
90063,0x0100,19 C4
90097,0x0100,19 D0
90132,0x0100,19 CC
90168,0x0100,19 74
90204,0x0100,18 F8
90240,0x0100,19 4C
90274,0x0100,19 B0
90309,0x0100,19 74
90343,0x0100,19 38
90378,0x0100,19 50
90414,0x0100,19 74
90449,0x0100,19 B0
90480,0x0064,00 00
90485,0x0100,19 E4
90520,0x0100,19 EC
90555,0x0100,19 DC
90589,0x0100,19 F4
90624,0x0100,1A 2C
90659,0x0100,19 F8
90695,0x0100,19 80
90731,0x0100,19 5C
90766,0x0100,19 AC
90801,0x0100,1A 20
90836,0x0100,1A 80
90870,0x0100,1A 74
90905,0x0100,19 C8
90941,0x0100,19 3C
90972,0x0064,00 FF
90977,0x0100,19 68
91012,0x0100,19 90
91047,0x0100,19 70
91082,0x0100,19 58
91116,0x0100,19 48
91151,0x0100,19 30
91187,0x0100,19 64
91223,0x0100,19 C0
91258,0x0100,19 F4
91293,0x0100,1A 24
91328,0x0100,19 D0
91362,0x0100,19 7C
91397,0x0100,19 70
91432,0x0100,19 7C
91468,0x0100,19 24
91504,0x0100,18 C0
91539,0x0100,18 E0
91574,0x0100,19 60
91608,0x0100,19 A8
91643,0x0100,19 84
91678,0x0100,19 A8
91714,0x0100,1A 24
91750,0x0100,1A 40
91785,0x0100,19 94
91820,0x0100,18 50
91855,0x0100,16 68
91889,0x0100,13 F8
91924,0x0100,12 50
91940,0x0070,00 11
0011
91955,0x0064,00 00
91960,0x0100,10 08
91974,0x0070,00 12
0012
91996,0x0100,0E D4
92010,0x0070,00 13
0013
92032,0x0100,0C A0
92045,0x0070,00 14
0014
92050,0x0001,00 01
92066,0x0100,0B 84
92081,0x0070,00 15
0015
92085,0x0001,00 02
92101,0x0100,0A 94
92116,0x0070,00 17
0017
92121,0x0001,00 03
92135,0x0100,05 D0
92156,0x0001,00 02
92170,0x0100,04 EC
92191,0x0001,00 03
92206,0x0100,04 80
92226,0x0001,00 02
92347,0x0100,00 00
94039,0x0009,00 8A
94074,0x0009,00 89
94144,0x0009,00 8A
94179,0x0009,00 89
94213,0x0009,00 8A
